Time (ms),SD Value,GPS Value,Satellite Count,Difference,Difference Squared,,Average Difference,Average Difference Squared
1133649,-3.0,3.0,12.0,6.0,36.0,,36.017857142857146,45.70733764162724
1133649,-3.0,3.0,12.0,6.0,36.0
1134660,1.0,4.0,12.0,3.0,9.0
1134660,1.0,4.0,12.0,3.0,9.0
1135163,0.0,-3.0,12.0,3.0,9.0
1135163,0.0,-3.0,12.0,3.0,9.0
1135670,-1.0,-5.0,13.0,4.0,16.0
1135670,-1.0,-5.0,13.0,4.0,16.0
1136173,-38.0,-26.0,12.0,12.0,144.0
1136173,-38.0,-26.0,12.0,12.0,144.0
1136682,0.0,-39.0,12.0,39.0,1521.0
1136682,0.0,-39.0,12.0,39.0,1521.0
1137183,39.0,13.0,13.0,26.0,676.0
1137183,39.0,13.0,13.0,26.0,676.0
1137690,52.0,19.0,12.0,33.0,1089.0
1137690,52.0,19.0,12.0,33.0,1089.0
1138193,78.0,30.0,12.0,48.0,2304.0
1138193,78.0,30.0,12.0,48.0,2304.0
1138703,63.0,33.0,11.0,30.0,900.0
1138703,63.0,33.0,11.0,30.0,900.0
1139207,87.0,29.0,11.0,58.0,3364.0
1139207,87.0,29.0,11.0,58.0,3364.0
1139720,74.0,22.0,11.0,52.0,2704.0
1139720,74.0,22.0,11.0,52.0,2704.0
1140232,131.0,22.0,12.0,109.0,11881.0
1140232,131.0,22.0,12.0,109.0,11881.0
1140750,95.0,21.0,12.0,74.0,5476.0
1140750,95.0,21.0,12.0,74.0,5476.0
1141263,95.0,12.0,12.0,83.0,6889.0
1141263,95.0,12.0,12.0,83.0,6889.0
1141781,116.0,14.0,13.0,102.0,10404.0
1141781,116.0,14.0,13.0,102.0,10404.0
1142299,144.0,48.0,13.0,96.0,9216.0
1142299,144.0,48.0,13.0,96.0,9216.0
1142813,96.0,33.0,13.0,63.0,3969.0
1142813,96.0,33.0,13.0,63.0,3969.0
1143329,78.0,33.0,12.0,45.0,2025.0
1143329,78.0,33.0,12.0,45.0,2025.0
1143844,120.0,55.0,12.0,65.0,4225.0
1143844,120.0,55.0,12.0,65.0,4225.0
1144359,146.0,72.0,12.0,74.0,5476.0
1144359,146.0,72.0,12.0,74.0,5476.0
1145386,135.0,102.0,12.0,33.0,1089.0
1145386,135.0,102.0,12.0,33.0,1089.0
1146417,61.0,1.0,12.0,60.0,3600.0
1146417,61.0,1.0,12.0,60.0,3600.0
1147447,56.0,9.0,13.0,47.0,2209.0
1147447,56.0,9.0,13.0,47.0,2209.0
1147959,61.0,21.0,13.0,40.0,1600.0
1147959,61.0,21.0,13.0,40.0,1600.0
1148473,67.0,31.0,13.0,36.0,1296.0
1148473,67.0,31.0,13.0,36.0,1296.0
1148985,48.0,39.0,12.0,9.0,81.0
1148985,48.0,39.0,12.0,9.0,81.0
1149500,-59.0,20.0,13.0,79.0,6241.0
1149500,-59.0,20.0,13.0,79.0,6241.0
1150012,-112.0,-49.0,13.0,63.0,3969.0
1150012,-112.0,-49.0,13.0,63.0,3969.0
1150531,-108.0,-101.0,13.0,7.0,49.0
1150531,-108.0,-101.0,13.0,7.0,49.0
1151045,-87.0,-93.0,13.0,6.0,36.0
1151045,-87.0,-93.0,13.0,6.0,36.0
1151560,-157.0,-174.0,12.0,17.0,289.0
1151560,-157.0,-174.0,12.0,17.0,289.0
1152070,-85.0,-176.0,13.0,91.0,8281.0
1152070,-85.0,-176.0,13.0,91.0,8281.0
1152586,-67.0,-77.0,12.0,10.0,100.0
1152586,-67.0,-77.0,12.0,10.0,100.0
1153100,-17.0,-66.0,12.0,49.0,2401.0
1153100,-17.0,-66.0,12.0,49.0,2401.0
1153618,52.0,11.0,12.0,41.0,1681.0
1153618,52.0,11.0,12.0,41.0,1681.0
1154131,153.0,98.0,12.0,55.0,3025.0
1154131,153.0,98.0,12.0,55.0,3025.0
1154652,51.0,77.0,12.0,26.0,676.0
1154652,51.0,77.0,12.0,26.0,676.0
1155164,-3.0,16.0,12.0,19.0,361.0
1155164,-3.0,16.0,12.0,19.0,361.0
1155684,-14.0,5.0,13.0,19.0,361.0
1155684,-14.0,5.0,13.0,19.0,361.0
1156194,-40.0,-31.0,13.0,9.0,81.0
1156194,-40.0,-31.0,13.0,9.0,81.0
1156711,7.0,-22.0,12.0,29.0,841.0
1156711,7.0,-22.0,12.0,29.0,841.0
1157225,-2.0,-1.0,12.0,1.0,1.0
1157225,-2.0,-1.0,12.0,1.0,1.0
1157739,-1.0,-18.0,12.0,17.0,289.0
1157739,-1.0,-18.0,12.0,17.0,289.0
1158253,4.0,-13.0,12.0,17.0,289.0
1158253,4.0,-13.0,12.0,17.0,289.0
1158767,-22.0,-30.0,12.0,8.0,64.0
1158767,-22.0,-30.0,12.0,8.0,64.0
1159284,-62.0,-78.0,12.0,16.0,256.0
1159284,-62.0,-78.0,12.0,16.0,256.0
1159799,-41.0,-74.0,12.0,33.0,1089.0
1159799,-41.0,-74.0,12.0,33.0,1089.0
1160313,-61.0,-40.0,12.0,21.0,441.0
1160313,-61.0,-40.0,12.0,21.0,441.0
1160829,-72.0,-68.0,12.0,4.0,16.0
1160829,-72.0,-68.0,12.0,4.0,16.0
1161347,10.0,-35.0,12.0,45.0,2025.0
1161347,10.0,-35.0,12.0,45.0,2025.0
1161677,35.0,0.0,12.0,35.0,1225.0
1161677,35.0,0.0,12.0,35.0,1225.0
1162193,1.0,8.0,13.0,7.0,49.0
1162193,1.0,8.0,13.0,7.0,49.0
1162711,21.0,3.0,13.0,18.0,324.0
1162711,21.0,3.0,13.0,18.0,324.0
1163224,14.0,24.0,13.0,10.0,100.0
1163224,14.0,24.0,13.0,10.0,100.0
1163743,-13.0,2.0,12.0,15.0,225.0
1163743,-13.0,2.0,12.0,15.0,225.0
